song_file,time_series,sample_rate,genre,bpm,zero_crossing_rate,spectral_centroid,spectral_rolloff,mfcc,chroma_frequencies
../rawdata/genres/jazz/jazz.00003.wav,"[ 0.0295105   0.04818726  0.04190063 ... -0.02545166 -0.02603149
 -0.02374268]",22050,jazz,123.046875,[[0.01220703 0.01660156 0.02197266 ... 0.02148438 0.01855469 0.01171875]],"[[977.19664984 951.6391612  976.3174462  ... 436.84969626 492.62379462
  912.88216562]]","[[1754.95605469 1625.75683594 1711.88964844 ...  829.02832031
   850.56152344 1044.36035156]]","[[-254.70422    -235.51642    -241.14032    ... -430.6996
  -432.0864     -376.9583    ]
 [ 169.47888     171.57169     168.91803    ...  196.75928
   195.64919     165.24629   ]
 [   5.7500443     6.5934        6.438585   ...   74.29485
    74.16392      42.577396  ]
 ...
 [   5.4905205     8.6198225     6.724802   ...   -1.5360444
    -0.87798554   -1.3438749 ]
 [   2.679695      2.709368      1.4817288  ...   -5.1295757
    -1.4786787    -5.0751457 ]
 [  -2.3822196     3.872342      8.030648   ...  -10.671607
    -7.364042     -9.310137  ]]","[[1.         0.77282363 0.49525523 ... 0.5182084  0.31492078 0.52252865]
 [0.6602408  0.3959609  0.40339887 ... 0.18909565 0.06660336 0.20986104]
 [0.73775333 0.573227   0.5724014  ... 0.11437339 0.04023131 0.1735401 ]
 ...
 [0.74696004 0.7312014  0.63776034 ... 0.329651   0.35576677 0.38226908]
 [0.85946935 1.         1.         ... 0.61232024 0.7478231  0.7503853 ]
 [0.9312721  0.73802006 0.65772533 ... 1.         1.         1.        ]]"
../rawdata/genres/jazz/jazz.00004.wav,[0.12203979 0.22442627 0.19665527 ... 0.0116272  0.03677368 0.05535889],22050,jazz,95.703125,[[0.03613281 0.05273438 0.06982422 ... 0.04296875 0.03369141 0.02050781]],"[[1490.84829998 1499.84176917 1610.19528972 ...  762.2357136
   579.48665612  744.59627573]]","[[2993.11523438 3025.41503906 3359.1796875  ...  958.22753906
   829.02832031  958.22753906]]","[[-165.21237    -194.70522    -261.2238     ... -285.6827
  -280.48203    -248.0477    ]
 [ 135.38431     122.5419       84.20003    ...  180.16808
   193.31268     171.72098   ]
 [ -31.774178    -34.917786    -16.254406   ...   25.691525
    32.35943      32.653103  ]
 ...
 [  10.642908     11.573737      9.53274    ...   -7.6627398
    -1.8702018    -3.0852826 ]
 [  25.700092     33.376698     45.53406    ...    3.374518
     7.4120154     4.698     ]
 [  20.790161     26.657612     39.61631    ...    0.51965976
     1.0084678     5.392744  ]]","[[0.00539942 0.0015956  0.00169346 ... 0.05003185 0.09534935 0.19617023]
 [0.01990866 0.02312067 0.02741729 ... 0.17086881 0.21440667 0.29469466]
 [0.01906287 0.0153124  0.01250595 ... 0.17288107 0.22790375 0.3833733 ]
 ...
 [0.01816021 0.00593389 0.00328383 ... 0.03890444 0.07863509 0.10071479]
 [0.01757305 0.01112346 0.00872983 ... 0.03657539 0.05903464 0.11245129]
 [0.00950894 0.00429574 0.00236773 ... 0.02408838 0.06486113 0.14816941]]"
../rawdata/genres/jazz/jazz.00005.wav,"[ 0.06652832  0.16467285  0.2319336  ...  0.00335693 -0.00650024
 -0.00723267]",22050,jazz,107.666015625,[[0.03466797 0.046875   0.06103516 ... 0.09228516 0.08349609 0.06201172]],"[[1323.95607837 1375.82635163 1546.87434024 ... 1775.13089963
  1768.14290387 1599.02135161]]","[[2250.21972656 2293.28613281 3186.9140625  ... 2960.81542969
  3316.11328125 2982.34863281]]","[[-1.42117371e+02 -1.25315094e+02 -1.04258820e+02 ... -1.63616806e+02
  -1.68459824e+02 -1.57884140e+02]
 [ 1.54844818e+02  1.47225113e+02  1.29742401e+02 ...  9.55445557e+01
   1.01112000e+02  1.33616272e+02]
 [-2.04696083e+01 -1.94079590e+01 -1.69018478e+01 ... -4.27001228e+01
  -4.60709305e+01 -5.70735931e+01]
 ...
 [-5.44578552e+00 -1.24405026e+00  1.14090099e+01 ...  4.51416702e+01
   3.94749908e+01  2.45813637e+01]
 [ 1.15955353e+00 -2.94848967e+00 -1.16692591e+01 ... -5.98338306e-01
  -7.30237961e-02 -6.12586308e+00]
 [-6.55974960e+00 -1.26477184e+01 -2.36123047e+01 ... -3.18616199e+00
  -9.73730564e+00 -1.02071609e+01]]","[[0.31824195 0.16663589 0.14576915 ... 0.13824566 0.11163744 0.06948202]
 [1.         1.         0.7032709  ... 0.02029451 0.01685208 0.02264865]
 [0.40214145 0.5106581  0.8573096  ... 0.43692273 0.12507261 0.04237695]
 ...
 [0.22426441 0.33155274 0.7962259  ... 0.13533702 0.285547   0.47391707]
 [0.1310022  0.1262035  0.44124305 ... 0.06137766 0.02317956 0.02838541]
 [0.08772795 0.0338477  0.20517613 ... 0.19463369 0.05378867 0.01997339]]"
../rawdata/genres/jazz/jazz.00006.wav,[0.08334351 0.14605713 0.14706421 ... 0.0085144  0.00469971 0.00369263],22050,jazz,135.99917763157896,[[0.01806641 0.02978516 0.03857422 ... 0.03076172 0.02392578 0.01611328]],"[[ 951.2087181   895.70097145  849.81040817 ... 1066.87032768
  1013.4046328   893.3341275 ]]","[[2164.08691406 1733.42285156 1399.65820312 ... 2723.95019531
  2530.15136719 2314.81933594]]","[[-1.66336578e+02 -1.75282333e+02 -2.20371521e+02 ... -2.70757111e+02
  -2.78969421e+02 -2.69385925e+02]
 [ 1.68691086e+02  1.74145416e+02  1.71436310e+02 ...  1.24206345e+02
   1.29326233e+02  1.50733643e+02]
 [-4.16691065e-01 -2.95356250e+00 -2.21852612e+00 ... -2.36889343e+01
  -2.12643375e+01 -2.07304497e+01]
 ...
 [-8.95141315e+00 -5.90549898e+00 -8.23216820e+00 ... -1.26259499e+01
  -1.41055307e+01 -1.81795101e+01]
 [-1.06090736e+01 -1.26429148e+01 -1.52006760e+01 ... -2.36796188e+00
  -2.29312849e+00 -5.57598209e+00]
 [ 2.33525372e+00 -2.54770708e+00 -1.09776936e+01 ...  2.85878968e+00
   1.77332401e-01  2.17499804e+00]]","[[0.18947081 0.07722498 0.04570882 ... 0.03018452 0.02717856 0.03599447]
 [0.14554183 0.05011005 0.02008265 ... 0.00742166 0.00818824 0.01973548]
 [0.42399693 0.29404956 0.24373743 ... 0.00339365 0.00409354 0.01427721]
 ...
 [0.05604836 0.02719891 0.02226863 ... 0.5873084  0.57064563 0.70410407]
 [0.15010235 0.12817475 0.12525536 ... 0.03906227 0.03274187 0.13182388]
 [0.22342172 0.17326096 0.16200969 ... 0.005972   0.00610242 0.02205979]]"
../rawdata/genres/jazz/jazz.00007.wav,"[-0.02368164 -0.0335083  -0.02297974 ... -0.09701538 -0.05914307
 -0.01776123]",22050,jazz,99.38401442307692,[[0.02246094 0.03320312 0.04394531 ... 0.0703125  0.06396484 0.04492188]],"[[824.78003751 626.07011404 550.72548422 ... 861.63269769 872.93323065
  951.01745761]]","[[1173.55957031  936.69433594  925.92773438 ... 1421.19140625
  1431.95800781 2099.48730469]]","[[-294.78967    -318.27457    -354.39816    ... -272.24048
  -278.37473    -220.37952   ]
 [ 189.4         207.25577     197.94781    ...  172.92285
   167.37569     187.4025    ]
 [  15.91911      24.675232     36.890106   ...   13.7732525
     8.728019    -30.68768   ]
 ...
 [  -0.55037993    1.7820823     1.4466637  ...   -5.1919336
    -5.4051266   -10.198696  ]
 [ -16.827715    -20.138405    -20.276743   ...  -15.232766
   -12.600649    -13.743808  ]
 [  -8.865484    -10.60004     -12.63673    ...   26.793728
    35.5412       27.44909   ]]","[[0.04653097 0.01541595 0.01357788 ... 0.05455519 0.07386277 0.12669143]
 [0.08375918 0.08036228 0.09531157 ... 0.00849794 0.01136374 0.02769376]
 [0.12886587 0.18454246 0.2598597  ... 0.0035884  0.00358307 0.00988456]
 ...
 [0.45460546 0.47242084 0.44901004 ... 0.12192507 0.15392622 0.15152116]
 [1.         1.         1.         ... 0.16209002 0.23630598 0.20997724]
 [0.23896722 0.11901073 0.10011967 ... 0.08821873 0.1262824  0.15150794]]"
../rawdata/genres/jazz/jazz.00008.wav,[0.05685425 0.07565308 0.0402832  ... 0.03833008 0.03411865 0.02548218],22050,jazz,107.666015625,[[0.02001953 0.03564453 0.04248047 ... 0.05664062 0.04199219 0.03125   ]],"[[1670.94990516 1752.25262238 2226.94532372 ... 1390.77364264
  1388.44488118 1338.96396201]]","[[3122.31445312 3520.67871094 5824.73144531 ... 2939.28222656
  2917.74902344 2810.08300781]]","[[-234.2041    -197.69716   -161.3799    ... -251.69629   -264.0314
  -268.5846   ]
 [ 113.324936   111.11332     97.69858   ...  129.2385     130.83711
   135.49513  ]
 [ -36.055122   -32.995304   -16.567654  ...    3.6606104    9.822998
    13.709089 ]
 ...
 [   9.172445    -0.3609476   -5.935076  ...    2.2392883    2.0948424
     6.923695 ]
 [   7.796812     8.509367    -2.6439173 ...   -2.9394987   -1.7169002
    -1.2203547]
 [  -4.907748    -1.1271231   -1.2323114 ...  -11.056133    -8.799946
   -10.596716 ]]","[[0.13334033 0.04603367 0.05900342 ... 0.0644345  0.05296241 0.09496251]
 [0.142645   0.08469535 0.15782136 ... 0.2528789  0.16390948 0.27220112]
 [0.10678007 0.03760869 0.04831753 ... 0.7064763  0.6768495  0.7917322 ]
 ...
 [0.9006284  0.8793284  1.         ... 0.1761158  0.17792882 0.15371569]
 [1.         1.         0.6890685  ... 0.31837502 0.31846386 0.29513118]
 [0.47071943 0.2753059  0.09304639 ... 0.03414116 0.0330073  0.06352637]]"
../rawdata/genres/jazz/jazz.00009.wav,"[ 0.08502197  0.14257812  0.15310669 ... -0.01849365 -0.02334595
 -0.02868652]",22050,jazz,112.34714673913044,[[0.01660156 0.02587891 0.03662109 ... 0.02099609 0.02392578 0.01855469]],"[[1066.46121516 1034.80333549  962.92895391 ...  437.59632137
   517.52356327  981.21075975]]","[[1830.32226562 1550.390625   1388.89160156 ...  904.39453125
   904.39453125 1647.29003906]]","[[-216.72318   -201.03252   -203.8808    ... -374.25888   -385.30017
  -323.9764   ]
 [ 146.60858    158.56174    161.51776   ...  190.68958    178.4382
   142.90955  ]
 [  17.759022    10.341894     1.1474886 ...   28.425968    30.613907
    22.869299 ]
 ...
 [  -3.8702679   -1.6433963   -2.8777757 ...   -3.014142    -2.6955059
    -1.6246582]
 [  -8.121069    -8.54175     -2.985569  ...  -12.019298    -9.003944
    -4.463489 ]
 [  -3.038237    -2.7892723   -3.3207664 ...  -10.093136   -10.564285
    -3.2723567]]","[[0.34521824 0.18557508 0.16299172 ... 0.21614237 0.19346154 0.21111467]
 [1.         1.         0.7173573  ... 0.28280392 0.15598379 0.20442463]
 [0.6271692  0.5961372  0.57127935 ... 0.33649924 0.10001922 0.20603517]
 ...
 [0.15329002 0.06357446 0.0696024  ... 0.15295401 0.11529093 0.13263379]
 [0.18816338 0.16950594 0.18055958 ... 0.23322317 0.1506259  0.14164707]
 [0.20640163 0.10311069 0.06853339 ... 0.1743674  0.17549782 0.18050486]]"
../rawdata/genres/jazz/jazz.00010.wav,"[ 0.00827026  0.01028442  0.00604248 ... -0.02148438 -0.02160645
 -0.02804565]",22050,jazz,112.34714673913044,[[0.01367188 0.02148438 0.02880859 ... 0.02636719 0.02587891 0.02050781]],"[[ 820.41675971  798.57562247  790.30674827 ... 1164.46953077
  1307.45153529 1350.09514792]]","[[1701.12304688 1819.55566406 1851.85546875 ... 2336.35253906
  2573.21777344 2573.21777344]]","[[-361.0104     -350.57547    -362.54608    ... -308.68555
  -275.72076    -212.30402   ]
 [ 170.82933     173.0802      161.49182    ...  117.50951
   122.854614    149.45358   ]
 [ -13.398972    -26.364532    -26.035652   ...  -49.737244
   -54.907757    -54.99553   ]
 ...
 [   6.3288326     4.068658      1.7307112  ...   -2.8354843
    -3.2210968    -2.453673  ]
 [   0.72686255   -2.8588789    -7.7590337  ...  -15.050508
   -13.546121     -7.2411757 ]
 [ -12.011668    -11.1439       -7.7003784  ...   -9.14643
    -5.789708     -5.31182   ]]","[[0.14241743 0.02567836 0.01402229 ... 0.02709034 0.03611161 0.06736324]
 [0.40568635 0.16687125 0.12860353 ... 0.01173851 0.01253386 0.02777835]
 [0.9155969  0.82350516 0.70411557 ... 0.03513588 0.04766781 0.08093666]
 ...
 [0.15584186 0.07209043 0.0600572  ... 0.31670856 0.2886834  0.34878534]
 [0.14757152 0.06659903 0.07125981 ... 1.         1.         1.        ]
 [0.10091913 0.01615951 0.02063223 ... 0.37241974 0.4105482  0.5203938 ]]"
../rawdata/genres/jazz/jazz.00011.wav,[0.09072876 0.13885498 0.08273315 ... 0.16775513 0.17504883 0.16122437],22050,jazz,99.38401442307692,[[0.06835938 0.10546875 0.140625   ... 0.06347656 0.046875   0.03173828]],"[[1922.42554811 1823.30133763 1799.1407595  ... 1684.75152322
  1763.10231259 1602.4011713 ]]","[[3359.1796875  3273.046875   3273.046875   ... 3725.24414062
  4565.0390625  3714.47753906]]","[[-161.77989   -160.90132   -184.23111   ... -166.75793   -185.24098
  -183.07446  ]
 [ 111.30249    112.568855   108.25644   ...  121.743576   116.863014
   124.043045 ]
 [ -35.383064   -24.703884   -15.708242  ...   -2.3350167    6.3722835
    22.960052 ]
 ...
 [  10.066752     8.847574     7.1108036 ...   -4.134013    -4.423032
    -6.819003 ]
 [ -18.393902   -20.107445   -16.412125  ...   -5.2400484   -6.119217
    -6.6356063]
 [  -1.9345057   -1.9043455    1.2208406 ...   -8.79368     -6.2306437
    -7.137311 ]]","[[0.04699959 0.0451272  0.03623124 ... 0.07479943 0.13320515 0.5284441 ]
 [0.05108545 0.03862482 0.03411642 ... 0.17117013 0.28830272 0.78597784]
 [0.07498705 0.05554571 0.05000075 ... 1.         1.         1.        ]
 ...
 [0.21563782 0.16819842 0.15813515 ... 0.0597086  0.06325755 0.54847914]
 [1.         1.         1.         ... 0.04048715 0.0864682  0.7733818 ]
 [0.20009497 0.16712387 0.14973299 ... 0.05821674 0.13479    0.643183  ]]"
../rawdata/genres/jazz/jazz.00012.wav,"[-0.06143188 -0.09420776 -0.0791626  ...  0.01300049  0.06283569
  0.09320068]",22050,jazz,112.34714673913044,[[0.02197266 0.03417969 0.04882812 ... 0.07763672 0.06494141 0.04296875]],"[[1190.65987586 1096.93780723 1333.49571693 ... 1471.13333393
  1399.52677601 1609.9867145 ]]","[[2185.62011719 2067.1875     2508.61816406 ... 2637.81738281
  2476.31835938 2788.54980469]]","[[-2.1726538e+02 -2.2183652e+02 -2.3779439e+02 ... -1.7625420e+02
  -1.9114746e+02 -1.8098297e+02]
 [ 1.5777441e+02  1.6516798e+02  1.4284113e+02 ...  1.4590424e+02
   1.5031572e+02  1.3543578e+02]
 [-1.0363096e+01 -1.2528873e+01  2.3628106e+00 ... -3.7989811e+01
  -3.4553108e+01 -1.9118114e+01]
 ...
 [ 1.1110926e+01  8.1418419e+00  6.4609947e+00 ...  1.0503713e+00
   2.1836274e+00  4.3932891e-01]
 [ 9.7668161e+00  5.6687965e+00  1.1823435e+00 ... -3.5423670e+00
  -3.9027259e+00 -1.2192873e+00]
 [ 3.5956795e+00  1.9454479e-01 -5.1865625e+00 ...  1.5507128e+00
   6.2510419e-01  3.5484259e+00]]","[[0.16992676 0.09651013 0.0799399  ... 0.19864362 0.18275735 0.22614136]
 [0.38151506 0.28540117 0.2773247  ... 0.25974783 0.23470527 0.27256224]
 [0.28301144 0.10328186 0.11169619 ... 0.28154796 0.28674567 0.3013332 ]
 ...
 [0.40493044 0.3418657  0.27756235 ... 0.11219437 0.13212845 0.23122737]
 [0.25095633 0.22842966 0.15020037 ... 0.37595096 0.51622653 0.6059129 ]
 [0.11731487 0.0598606  0.03228112 ... 0.21381497 0.26387927 0.26630864]]"
../rawdata/genres/jazz/jazz.00013.wav,[0.02557373 0.04382324 0.03601074 ... 0.08731079 0.11334229 0.12271118],22050,jazz,151.99908088235293,[[0.03955078 0.06542969 0.09033203 ... 0.09033203 0.07763672 0.05322266]],"[[1470.64169484 1972.02014613 2750.9049341  ... 2026.97894619
  1882.74642069 2096.12242422]]","[[3208.44726562 5124.90234375 6341.52832031 ... 5157.20214844
  4198.97460938 4640.40527344]]","[[-2.74476929e+02 -2.43365402e+02 -2.10151810e+02 ... -2.57422394e+02
  -2.38102264e+02 -2.07345200e+02]
 [ 1.28265610e+02  1.06629990e+02  8.59089050e+01 ...  1.03757172e+02
   1.15562744e+02  1.04670303e+02]
 [-5.31227589e-02  1.13267403e+01  1.79920559e+01 ...  1.30505657e+01
   1.31497014e+00 -3.65057087e+00]
 ...
 [ 3.45249629e+00  5.32998323e+00  4.18328381e+00 ... -4.91580606e-01
  -4.18133354e+00 -3.09193087e+00]
 [ 1.49458199e+01  8.09263039e+00  2.31648970e+00 ...  2.87710333e+00
   3.07023978e+00  4.21405506e+00]
 [ 1.55069218e+01  1.49648705e+01  8.53808212e+00 ...  1.28063431e+01
   7.24074364e+00  4.22212267e+00]]","[[0.02601097 0.03566739 0.11492251 ... 0.07042827 0.27567065 0.38677812]
 [0.01879031 0.02001125 0.07063688 ... 0.07307785 0.41618434 1.        ]
 [0.02643218 0.02185245 0.09634115 ... 0.04138741 0.1862663  0.38772967]
 ...
 [0.04443656 0.03236076 0.1518892  ... 0.11033101 0.18299727 0.14157386]
 [0.03632091 0.02251863 0.09532935 ... 0.0501507  0.09415007 0.07977396]
 [0.03245961 0.02922823 0.10150028 ... 0.03051727 0.0901539  0.10173082]]"
../rawdata/genres/jazz/jazz.00014.wav,"[-0.15530396 -0.21246338 -0.08627319 ... -0.0489502  -0.0569458
 -0.0592041 ]",22050,jazz,129.19921875,[[0.08203125 0.12207031 0.15869141 ... 0.04931641 0.04052734 0.02978516]],"[[2474.33975411 2298.45416685 2124.32794151 ... 1242.1533845
  1201.04683922 1436.03751112]]","[[4274.34082031 3736.01074219 3671.41113281 ... 2368.65234375
  2088.72070312 2390.18554688]]","[[-1.8018330e+02 -2.0816759e+02 -2.7376874e+02 ... -3.5653134e+02
  -3.3857623e+02 -2.8058069e+02]
 [ 7.3587006e+01  7.6616257e+01  8.2804626e+01 ...  1.3184851e+02
   1.3002005e+02  1.2979893e+02]
 [-4.7071938e+01 -3.8371971e+01 -1.4785933e+01 ... -1.5363527e+01
  -1.0456350e+01  8.1534046e-01]
 ...
 [-1.6262745e+01 -1.3843135e+01 -4.8876739e+00 ... -1.2946926e+01
  -1.4960957e+01 -9.5519276e+00]
 [-6.3783426e+00 -3.5661683e+00  1.6055048e+00 ... -1.2464156e+00
  -4.5051255e+00 -1.6940095e+00]
 [ 1.8297035e+01  2.4526325e+01  2.6163490e+01 ... -8.9292679e+00
  -7.7480965e+00  2.8530926e-01]]","[[1.         1.         1.         ... 0.0232745  0.02028131 0.03141877]
 [0.25535375 0.19513378 0.17757238 ... 0.15307835 0.1160283  0.15304856]
 [0.02271081 0.01034897 0.00944368 ... 1.         1.         1.        ]
 ...
 [0.04185998 0.02677318 0.02290279 ... 0.01752537 0.01733794 0.01883784]
 [0.06913205 0.04432179 0.03933226 ... 0.00928603 0.00917561 0.01371885]
 [0.18988387 0.13785665 0.13058569 ... 0.00695848 0.00451665 0.0108859 ]]"
../rawdata/genres/jazz/jazz.00015.wav,[0.02145386 0.04266357 0.04168701 ... 0.00390625 0.0065918  0.01400757],22050,jazz,117.45383522727273,[[0.03271484 0.04736328 0.05712891 ... 0.0859375  0.07324219 0.046875  ]],"[[1897.22406505 1902.3273261  2108.75802379 ... 1886.03433427
  1651.12933125 1479.23279667]]","[[5060.30273438 5092.60253906 5307.93457031 ... 3908.27636719
  3165.38085938 2896.21582031]]","[[-3.02365601e+02 -2.82187042e+02 -2.94546082e+02 ... -1.54947266e+02
  -1.64402710e+02 -1.76717819e+02]
 [ 9.48029480e+01  9.49073563e+01  8.91948242e+01 ...  1.16367584e+02
   1.24920486e+02  1.34567841e+02]
 [ 2.12210617e+01  2.56513786e+01  2.38713760e+01 ... -1.44540606e+01
  -1.97068443e+01 -2.04029236e+01]
 ...
 [ 3.18107486e-01  4.09546566e+00  1.11503184e+00 ...  1.10370426e+01
   7.56157112e+00 -5.04358470e-01]
 [-2.10406518e+00  2.88845778e-01  4.53793907e+00 ... -9.13119984e+00
  -9.32271385e+00 -1.01958532e+01]
 [-8.88892591e-01 -3.22057700e+00 -4.54829025e+00 ... -3.74177647e+00
   1.97718048e+00 -2.20313072e-02]]","[[0.4768449  0.2937043  0.21378288 ... 0.09964433 0.10430545 0.09555488]
 [0.7978821  0.6738909  0.52734435 ... 0.09642544 0.09683233 0.10773597]
 [0.8577341  1.         1.         ... 1.         1.         0.5536887 ]
 ...
 [0.4081645  0.16498077 0.12144579 ... 0.27150738 0.33428836 0.3803451 ]
 [0.34040424 0.12783894 0.08902814 ... 0.301431   0.2554574  0.3139496 ]
 [0.35416436 0.188409   0.14306971 ... 0.07012463 0.05547566 0.08066411]]"
../rawdata/genres/jazz/jazz.00016.wav,"[-0.01397705 -0.03887939 -0.03973389 ...  0.00802612  0.00921631
  0.00939941]",22050,jazz,117.45383522727273,[[0.04443359 0.0625     0.08154297 ... 0.05761719 0.05371094 0.03466797]],"[[2051.4714992  2094.72268676 1781.73114781 ... 1711.25521598
  1807.93187233 1886.2013984 ]]","[[4941.87011719 4952.63671875 3865.20996094 ... 4285.10742188
  4468.13964844 4683.47167969]]","[[-2.45418533e+02 -2.32972672e+02 -2.57811829e+02 ... -3.56910370e+02
  -3.62248840e+02 -3.64652466e+02]
 [ 1.11339577e+02  1.05575668e+02  1.08818527e+02 ...  1.07642441e+02
   1.04831055e+02  1.05060699e+02]
 [-5.38081169e+00 -5.87983704e+00 -7.43685150e+00 ...  1.95230865e+01
   1.67700100e+01  1.53565445e+01]
 ...
 [ 3.65110826e+00  1.65410495e+00 -7.36732244e-01 ...  4.87313080e+00
   2.93144035e+00 -1.86593980e-02]
 [ 1.55382261e+01  1.32663994e+01  1.39201365e+01 ...  1.78290975e+00
   1.26769471e+00 -5.70263207e-01]
 [ 1.77620392e+01  1.74575157e+01  1.88363800e+01 ... -2.36305308e+00
  -7.66794086e-01  2.23031402e+00]]","[[0.2940301  0.30799574 0.2539363  ... 0.45624462 0.29237694 0.176938  ]
 [0.17022938 0.13074559 0.08112218 ... 0.2583816  0.16920191 0.141894  ]
 [0.09654227 0.03874001 0.02622435 ... 0.30083093 0.25110066 0.27630645]
 ...
 [0.05810363 0.05862112 0.04598748 ... 0.43147856 0.40815115 0.43147987]
 [0.04679705 0.04449708 0.02861207 ... 0.5205167  0.42863777 0.32159057]
 [0.05504198 0.04058465 0.02692916 ... 0.8122037  0.598455   0.38003778]]"
../rawdata/genres/jazz/jazz.00017.wav,"[-0.01733398 -0.02090454 -0.01681519 ... -0.10110474 -0.10919189
 -0.10134888]",22050,jazz,103.359375,[[0.02685547 0.04345703 0.05712891 ... 0.04980469 0.03857422 0.02392578]],"[[1377.73744746 1436.27577376 1570.147972   ... 1522.13414151
  1495.63467073 1724.83372617]]","[[2831.61621094 2756.25       2777.78320312 ... 3585.27832031
  3574.51171875 3972.87597656]]","[[-274.3179    -224.50702   -192.58702   ... -271.13272   -281.35147
  -244.97789  ]
 [ 129.43854    133.77808    125.59821   ...  102.996185   102.61461
   109.07591  ]
 [  -4.1163874  -20.016861   -42.189568  ...   17.603771    17.850895
    13.075683 ]
 ...
 [   3.799485    -4.3038893   -1.6354179 ...    9.585918     3.7856493
     4.7451363]
 [   5.4871836   -5.3631887  -13.061126  ...   19.934341    18.991936
    15.232191 ]
 [  -3.3179495   -4.753344    -7.702131  ...    8.70688     11.711774
     8.679815 ]]","[[0.1380192  0.586421   0.32690704 ... 0.05159384 0.06511209 0.0611671 ]
 [0.14305982 1.         1.         ... 0.113222   0.13351932 0.10455893]
 [0.1767716  0.33847725 0.23494567 ... 0.21013686 0.24114911 0.17383906]
 ...
 [0.55841917 0.44743082 0.04177794 ... 0.0608949  0.0523905  0.07278723]
 [1.         0.9789681  0.1033622  ... 0.02597149 0.0267185  0.04187484]
 [0.39850345 0.39699277 0.09925459 ... 0.02475928 0.03361309 0.04077295]]"
../rawdata/genres/jazz/jazz.00018.wav,"[3.0517578e-05 1.8920898e-02 2.6275635e-02 ... 7.5805664e-02 5.7708740e-02
 4.6691895e-03]",22050,jazz,103.359375,[[0.0546875  0.08056641 0.10595703 ... 0.09521484 0.08300781 0.07128906]],"[[1865.17554279 1947.53371357 1950.66697893 ... 2123.86400222
  2496.54167607 2602.67727519]]","[[3456.07910156 3671.41113281 3682.17773438 ... 5071.06933594
  5695.53222656 5566.33300781]]","[[-176.35501   -164.87817   -175.65486   ... -172.00981   -170.40147
  -176.1303   ]
 [ 110.68654    101.14584     95.41031   ...   94.784645    80.92862
    79.74872  ]
 [ -55.420563   -54.563824   -53.9683    ...   -6.2018604  -12.160601
   -19.188528 ]
 ...
 [ -11.51257    -11.601941   -10.179924  ...   -6.890815    -9.655925
    -7.138646 ]
 [  -8.312048   -12.311321   -16.734638  ...   -8.368571    -9.9772415
    -6.5422935]
 [ -10.503693   -13.202161   -15.157019  ...   -1.347678    -1.3446048
    -3.8737547]]","[[1.         1.         1.         ... 0.04518507 0.06668796 0.08332757]
 [0.29951113 0.16095313 0.14971103 ... 0.11943237 0.1198726  0.15901479]
 [0.2594541  0.23826733 0.26783815 ... 0.26717782 0.24098335 0.25670114]
 ...
 [0.07037155 0.06119587 0.0639092  ... 0.19097291 0.34305507 0.39496526]
 [0.05642842 0.02705623 0.02546559 ... 0.6917921  0.9950304  1.        ]
 [0.4441951  0.35447073 0.3281343  ... 0.15653174 0.20595112 0.22580916]]"
../rawdata/genres/jazz/jazz.00019.wav,"[-0.00869751 -0.00927734 -0.0045166  ...  0.01208496  0.00427246
 -0.00296021]",22050,jazz,123.046875,[[0.04199219 0.05859375 0.06884766 ... 0.02636719 0.01611328 0.00976562]],"[[1462.59567595 1547.8324635  1418.37764652 ... 1363.52243986
  1339.91723167 1180.12086072]]","[[2756.25       2863.91601562 2756.25       ... 3477.61230469
  3369.94628906 2540.91796875]]","[[-250.85243    -244.2313     -253.79045    ... -285.26602
  -296.17245    -298.53568   ]
 [ 147.52316     134.69894     133.24103    ...  117.33827
   113.59487     126.68588   ]
 [ -35.958977    -35.033203    -26.842453   ...   14.18334
     7.3862686    10.483963  ]
 ...
 [  26.89669      27.379776     27.314972   ...  -10.813934
    -8.248631     -3.8588314 ]
 [   7.697528     11.737852     15.953102   ...   -1.1235728
    -0.53327775    4.5449457 ]
 [   4.076438     10.7945        9.501583   ...    6.7475157
     9.278146     10.045534  ]]","[[0.06516641 0.047034   0.06494027 ... 1.         1.         0.98288244]
 [0.16501127 0.10844343 0.13485432 ... 0.44273198 0.4533339  0.5370313 ]
 [0.48783842 0.4310967  0.465101   ... 0.06353782 0.03795417 0.08312372]
 ...
 [0.28361878 0.17362387 0.29951534 ... 0.38893893 0.6772213  0.7665267 ]
 [0.10514693 0.05048427 0.08558978 ... 0.13750842 0.22405587 0.3807991 ]
 [0.12611434 0.10175677 0.1107092  ... 0.28119773 0.2749653  0.3976941 ]]"
